message_index,timestamp_ns,symbol,bid_price,ask_price,bid_size,ask_size,spread,source_path,limitation
47281,1517065650609070157,AUO,4.06,4.34,8445,29018,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47282,1517065650670856932,AUO,4.06,4.34,8445,29260,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47283,1517065650680178800,AUO,4.06,4.34,8445,35799,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47285,1517065650805300588,AUO,4.06,4.34,8445,34713,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47286,1517065650860879384,AUO,4.06,4.34,8445,36922,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47287,1517065650910500538,AUO,4.06,4.34,10126,36922,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47288,1517065651001629634,AUO,4.06,4.34,10126,41684,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47289,1517065651196153691,AUO,4.06,4.34,10126,49973,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47290,1517065651215643586,AUO,4.06,4.34,10126,59771,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47291,1517065651245017062,AUO,4.06,4.34,10126,61313,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47292,1517065651399094648,AUO,4.06,4.34,10126,61501,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47293,1517065651469667456,AUO,4.06,4.34,13309,61501,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47294,1517065651504653834,AUO,4.06,4.34,13309,70997,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47295,1517065651594575705,AUO,4.06,4.34,13309,76010,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47296,1517065651827990555,AUO,4.06,4.34,14428,76010,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47297,1517065651882084694,AUO,4.06,4.34,14428,77433,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47298,1517065651940872726,AUO,4.06,4.34,14428,82162,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47299,1517065651952862528,AUO,4.06,4.34,14428,82536,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47300,1517065652069323913,AUO,4.06,4.34,14428,89438,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47301,1517065652135750207,AUO,4.06,4.34,14428,91922,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47302,1517065652296944525,AUO,4.06,4.34,14428,96548,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47303,1517065652347709613,AUO,4.06,4.34,14428,97673,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47304,1517065652439526150,AUO,4.06,4.34,14428,104358,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47305,1517065652491202555,AUO,4.06,4.34,14428,106845,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47306,1517065652522480283,AUO,4.06,4.34,14428,108103,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47307,1517065652549519910,AUO,4.06,4.34,14428,112728,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47308,1517065652686505844,AUO,4.06,4.34,14428,115762,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47309,1517065652697843095,AUO,4.06,4.34,14428,117655,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47312,1517065652767463079,AUO,4.06,4.34,14428,110392,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47313,1517065652796267321,AUO,4.06,4.34,14428,117711,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47314,1517065652821871996,AUO,4.06,4.34,14428,122825,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47315,1517065652854901517,AUO,4.06,4.34,14428,131874,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47316,1517065652938250582,AUO,4.06,4.34,22481,131874,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47317,1517065652964255063,AUO,4.06,4.34,22481,134388,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47318,1517065653013018816,AUO,4.06,4.34,22481,136796,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47319,1517065653080651566,AUO,4.06,4.34,22481,146743,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47320,1517065653146988714,AUO,4.06,4.34,22481,148115,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47321,1517065653181501777,AUO,4.06,4.34,22481,150071,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47322,1517065653270627646,AUO,4.06,4.34,22481,150402,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47323,1517065653344084677,AUO,4.06,4.34,22481,153090,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47324,1517065653541100071,AUO,4.06,4.34,22481,162902,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47325,1517065653602533779,AUO,4.06,4.34,22481,167310,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47326,1517065653628320436,AUO,4.06,4.34,28655,167310,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47327,1517065653756390977,AUO,4.06,4.34,28655,167813,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47328,1517065653814296647,AUO,4.06,4.34,28655,172965,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47329,1517065653837448812,AUO,4.06,4.34,28655,176996,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47330,1517065653899126244,AUO,4.06,4.34,28830,176996,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47331,1517065654030413470,AUO,4.06,4.34,28830,180533,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47332,1517065654110239258,AUO,4.06,4.34,28830,181923,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47333,1517065654177769869,AUO,4.06,4.34,28830,172427,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47334,1517065654207936538,AUO,4.06,4.34,28830,174409,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47339,1517065654232216408,AUO,4.06,4.34,28830,172741,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47343,1517065654315565891,AUO,4.06,4.34,28830,166138,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47344,1517065654328236044,AUO,4.06,4.34,28830,167833,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47345,1517065654343414784,AUO,4.06,4.34,33737,167833,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47346,1517065654354632125,AUO,4.06,4.34,39830,167833,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47347,1517065654378605841,AUO,4.06,4.34,39830,169125,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47348,1517065654648280064,AUO,4.06,4.34,39830,175298,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47349,1517065654670792087,AUO,4.06,4.34,39830,175903,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47350,1517065654731267526,AUO,4.06,4.34,39830,176341,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47351,1517065654757422199,AUO,4.06,4.34,39830,178986,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47352,1517065654779913769,AUO,4.06,4.34,39830,180336,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47353,1517065654879620521,AUO,4.06,4.34,39830,187308,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47354,1517065654924746338,AUO,4.06,4.34,39830,197294,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47355,1517065655041775117,AUO,4.06,4.34,39830,203321,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47356,1517065655148581042,AUO,4.06,4.34,39830,203574,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47359,1517065655177170983,AUO,4.06,4.34,39830,196889,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47360,1517065655177902073,AUO,4.06,4.34,39830,191775,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47361,1517065655292361250,AUO,4.06,4.34,39830,198221,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47362,1517065655336776983,AUO,4.06,4.34,39830,205415,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47363,1517065655360687679,AUO,4.06,4.34,39830,207774,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47364,1517065655392754548,AUO,4.06,4.34,39830,214114,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47365,1517065655417531945,AUO,4.06,4.34,39830,214400,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47366,1517065655444447511,AUO,4.06,4.34,39830,218802,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47367,1517065655451826424,AUO,4.06,4.34,39830,221436,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47368,1517065655508808585,AUO,4.06,4.34,39830,222998,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47369,1517065655531955665,AUO,4.06,4.34,39830,225936,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47370,1517065655579506256,AUO,4.06,4.34,42004,225936,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47373,1517065655637950982,AUO,4.06,4.34,42004,221611,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47374,1517065655727028529,AUO,4.06,4.34,42004,224209,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47375,1517065655869443215,AUO,4.06,4.34,42004,228024,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47376,1517065655959388007,AUO,4.06,4.34,42004,232196,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47377,1517065656005672248,AUO,4.06,4.34,42004,236430,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47381,1517065656028851546,AUO,4.06,4.34,42004,231697,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47382,1517065656070387158,AUO,4.06,4.34,42004,237849,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47383,1517065657177343355,AUO,4.06,4.34,42004,236459,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47384,1517065657178977638,AUO,4.06,4.34,42004,226473,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47389,1517065658177663889,AUO,4.06,4.34,42004,219279,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47390,1517065658178242610,AUO,4.06,4.34,42004,216681,0.28000000000000025,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47391,1517065658644220291,NTEST.B,18.8,33.2,3562,9504,14.400000000000002,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47411,1517065659177228916,NTEST.B,18.8,31.6,3562,2919,12.8,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47450,1517065663488029186,AUSE,55.88,60.08,2516,4040,4.199999999999996,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47451,1517065663517086033,AUSE,55.9,60.08,167,4040,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47452,1517065663605427420,AUSE,55.9,60.08,167,4518,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47453,1517065663905305474,AUSE,55.9,60.08,7721,4518,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47454,1517065663926299890,AUSE,55.9,60.08,7721,5606,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47455,1517065664040330416,AUSE,55.9,60.08,7721,9270,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47456,1517065664201664387,AUSE,55.9,60.08,7721,13083,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47457,1517065664240845835,AUSE,55.9,60.08,7721,19793,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47458,1517065664270613823,AUSE,55.9,60.08,7721,28441,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47463,1517065664366869248,AUSE,55.9,60.08,7721,21326,4.18,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47464,1517065664368313498,AUSE,55.9,58.28,7721,21326,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47465,1517065664377585204,AUSE,55.9,58.28,9965,21326,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47466,1517065664504074032,AUSE,55.9,58.28,9965,24174,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47467,1517065664515306255,AUSE,55.9,58.28,9965,25109,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47468,1517065664659079681,AUSE,55.9,58.28,9965,31813,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47471,1517065664914190163,AUSE,55.9,58.28,9965,35740,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47474,1517065664921197962,AUSE,55.9,58.28,9965,36126,2.3800000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47475,1517065664922476941,AUSE,55.9,56.54,9965,36126,0.6400000000000006,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47476,1517065664989201928,AUSE,55.9,56.54,9965,42694,0.6400000000000006,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47477,1517065665009905970,AUSE,55.91,56.54,5151,42694,0.6300000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47478,1517065665017312395,AUSE,55.91,56.54,5151,42850,0.6300000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47481,1517065665485157849,AUSE,55.91,56.54,5151,35432,0.6300000000000026,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47482,1517065665486441509,AUSE,55.91,55.92,5151,35432,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47493,1517065665671979344,AUSE,55.91,55.92,1379,35432,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47497,1517065665728314494,AUSE,55.9,55.91,12252,35432,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47505,1517065665746558658,AUSE,55.9,55.91,2349,35432,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47510,1517065665754144258,AUSE,55.89,55.9,16717,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47525,1517065665762535160,AUSE,55.89,55.9,9670,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47527,1517065665766796800,AUSE,55.89,55.9,7056,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47530,1517065665767032382,AUSE,55.89,55.9,7827,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47532,1517065665767532554,AUSE,55.89,55.9,7794,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47537,1517065665768121400,AUSE,55.88,55.89,14328,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47542,1517065665773030195,AUSE,55.88,55.89,10078,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47544,1517065665773541021,AUSE,55.88,55.89,7323,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47549,1517065665774338286,AUSE,55.88,55.89,3337,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47551,1517065665775479188,AUSE,55.88,55.89,3279,22216,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47557,1517065665783008125,AUSE,55.87,55.88,21400,9069,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47562,1517065665787463974,AUSE,55.87,55.88,21314,9069,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47575,1517065665909782699,AUSE,55.87,55.88,17826,9069,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47582,1517065666036452560,AUSE,55.87,55.88,13547,9069,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47590,1517065666069216218,AUSE,55.87,55.88,13547,5680,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47595,1517065666132654093,AUSE,55.87,55.88,13547,4189,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47598,1517065666142263268,AUSE,55.87,55.88,8311,4189,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47600,1517065666150046671,AUSE,55.87,55.88,8311,4139,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47604,1517065666166933671,AUSE,55.87,55.88,6082,4139,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47612,1517065666197935053,AUSE,55.86,55.87,137,4139,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47614,1517065666213215962,AUSE,55.86,55.87,137,2772,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
47618,1517065666254284350,AUSE,55.86,55.89,137,13147,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
